movieId,tmdbId,title_x,genres,director,top_cast
5171,2135,"Time Machine, The (2002)",Action Adventure Sci-Fi,,
5218,425,Ice Age (2002),Adventure Animation Children Comedy,,
5219,1576,Resident Evil (2002),Action Horror Sci-Fi Thriller,,
5222,15647,Kissing Jessica Stein (2001),Comedy Romance,,
5225,1391,And Your Mother Too (Y tu mamá también) (2001),Drama Romance,,
5254,36586,Blade II (2002),Action Horror Thriller,,
5255,6020,Sorority Boys (2002),Comedy,,
5256,39541,Stolen Summer (2002),Drama,,
5258,18292,George Washington (2000),Drama,,
5264,15028,Clockstoppers (2002),Action Adventure Sci-Fi Thriller,,
5265,9275,Death to Smoochy (2002),Comedy Crime Drama,,
5266,4547,Panic Room (2002),Thriller,,
5267,14635,"Rookie, The (2002)",Drama,,
5282,11560,High Crimes (2002),Thriller,,
5283,11452,National Lampoon's Van Wilder (2002),Comedy,,
5285,35944,Lucky Break (2001),Comedy Crime,,
5293,1537,Changing Lanes (2002),Drama Thriller,,
5294,12149,Frailty (2001),Crime Drama Thriller,,
5296,11812,"Sweetest Thing, The (2002)",Comedy Romance,,
5299,8346,My Big Fat Greek Wedding (2002),Comedy Romance,,
5308,12154,Three Men and a Baby (1987),Comedy,,
5312,11892,Murder by Numbers (2002),Crime Thriller,,
5313,9334,The Scorpion King (2002),Action Adventure Fantasy Thriller,,
5319,18079,Nine Queens (Nueve reinas) (2000),Crime Thriller,,
5323,11470,Jason X (2002),Horror Sci-Fi Thriller,,
5324,16643,Life or Something Like It (2002),Comedy Romance,,
5325,1282,Dogtown and Z-Boyz (2001),Documentary,,
5329,11468,"Salton Sea, The (2002)",Crime Drama Thriller,,
5347,13201,Deuces Wild (2002),Drama,,
5348,9689,Hollywood Ending (2002),Comedy Drama,,
5349,557,Spider-Man (2002),Action Adventure Sci-Fi Thriller,,
5361,12227,White Fang (1991),Adventure,,
5363,10985,"New Guy, The (2002)",Comedy,,
5364,2251,Unfaithful (2002),Drama Thriller,,
5377,245,About a Boy (2002),Comedy Drama Romance,,
5378,1894,Star Wars: Episode II - Attack of the Clones (2002),Action Adventure Sci-Fi IMAX,,
5379,4012,"Believer, The (2001)",Drama,,
5380,9026,"Importance of Being Earnest, The (2002)",Comedy Drama Romance,,
5385,13963,"Last Waltz, The (1978)",Documentary,,
5387,1957,Enough (2002),Drama Thriller,,
5388,320,Insomnia (2002),Action Crime Drama Mystery Thriller,,
5389,9023,Spirit: Stallion of the Cimarron (2002),Adventure Animation Children Western,,
5391,17734,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,,
5400,4614,"Sum of All Fears, The (2002)",Drama Thriller,,
5401,12277,Undercover Brother (2002),Comedy,,
5410,811,Silent Running (1972),Drama Sci-Fi,,
5414,3132,Bad Company (2002),Action Comedy Crime,,
5415,9583,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy Drama,,
5418,2501,"Bourne Identity, The (2002)",Action Mystery Thriller,,
5419,9637,Scooby-Doo (2002),Adventure Children Comedy Fantasy Mystery,,
5420,12100,Windtalkers (2002),Action Drama War,,
5421,16857,"Dangerous Lives of Altar Boys, The (2002)",Drama,,
5424,27451,Harvard Man (2001),Crime Drama Romance Thriller,,
5440,13909,She Wore a Yellow Ribbon (1949),Western,,
5443,35696,Juwanna Mann (2002),Comedy,,
5444,11544,Lilo & Stitch (2002),Adventure Animation Children Sci-Fi,,
5445,180,Minority Report (2002),Action Crime Mystery Sci-Fi Thriller,,
5446,9555,Rabbit-Proof Fence (2002),Adventure Drama,,
5447,57022,Sunshine State (2002),Drama,,
5448,17710,Hey Arnold! The Movie (2002),Adventure Animation Children Comedy,,
5449,2022,Mr. Deeds (2002),Comedy Romance,,
5450,50035,Lovely & Amazing (2001),Comedy Drama Romance,,
5458,21972,Like Mike (2002),Children Comedy Fantasy,,
5459,608,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action Comedy Sci-Fi,,
5462,17043,"Crocodile Hunter: Collision Course, The (2002)",Adventure Comedy,,
5463,6278,Reign of Fire (2002),Action Adventure Fantasy,,
5464,4147,Road to Perdition (2002),Crime Drama,,
5472,14902,1776 (1972),Children Drama Musical,,
5476,11442,Halloween: Resurrection (Halloween 8) (2002),Horror Thriller,,
5478,8869,Eight Legged Freaks (2002),Action Comedy Horror Sci-Fi,,
5479,8665,K-19: The Widowmaker (2002),Action Adventure Drama Thriller,,
5480,10996,Stuart Little 2 (2002),Children Comedy,,
5481,818,Austin Powers in Goldmember (2002),Comedy,,
5485,39141,Tadpole (2002),Comedy Drama Romance,,
5499,10786,Robin and Marian (1976),Adventure Drama Romance,,
5501,13908,"Master of Disguise, The (2002)",Comedy Mystery,,
5502,2675,Signs (2002),Horror Sci-Fi Thriller,,
5504,9488,Spy Kids 2: The Island of Lost Dreams (2002),Adventure Children,,
5505,9962,"Good Girl, The (2002)",Comedy Drama,,
5506,9573,Blood Work (2002),Crime Drama Mystery Thriller,,
5507,7451,xXx (2002),Action Crime Thriller,,
5513,20337,Martin Lawrence Live: Runteldat (2002),Comedy Documentary,,
5523,11692,"Adventures of Pluto Nash, The (2002)",Action Adventure Comedy Sci-Fi,,
5524,9266,Blue Crush (2002),Adventure Drama Romance,,
5528,9357,One Hour Photo (2002),Drama Thriller,,
5529,12771,Serving Sara (2002),Comedy Romance,,
5531,15070,Undisputed (2002),Drama,,
5550,39833,Love Me Tender (1956),Musical Western,,
5556,9544,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime Horror Thriller,,
5563,13536,City by the Sea (2002),Crime Drama,,
5564,20616,Swimfan (2002),Thriller,,
5572,10611,Barbershop (2002),Comedy,,
5573,12770,Stealing Harvard (2002),Comedy Crime,,
5574,4108,"Transporter, The (2002)",Action Crime,,
5575,55903,Alias Betty (Betty Fisher et autres histoires) (2001),Crime Drama,,
5577,9685,Igby Goes Down (2002),Comedy Drama,,
5596,34086,Spaced Invaders (1990),Adventure Comedy Sci-Fi,,
5609,10550,Ballistic: Ecks vs. Sever (2002),Action Thriller,,
5610,9034,"Banger Sisters, The (2002)",Comedy Drama,,
5611,9093,"Four Feathers, The (2002)",Adventure War,,
5613,1958,8 Women (2002),Comedy Crime Musical Mystery,,
5617,11013,Secretary (2002),Comedy Drama Romance,,
5618,129,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure Animation Fantasy,,
5620,11529,Sweet Home Alabama (2002),Comedy Romance,,
5621,10771,"Tuxedo, The (2002)",Action Comedy,,
5625,31005,Moonlight Mile (2002),Drama Romance,,
5628,2110,Wasabi (2001),Action Comedy Crime Drama Thriller,,
5629,15173,Jonah: A VeggieTales Movie (2002),Animation Children Musical,,
5630,9533,Red Dragon (2002),Crime Mystery Thriller,,
5632,4107,Bloody Sunday (2002),Drama,,
5636,9260,Welcome to Collinwood (2002),Comedy Crime,,
5664,37964,Brown Sugar (2002),Romance,,
5665,7501,Knockaround Guys (2002),Action Comedy Crime,,
5666,1809,"Rules of Attraction, The (2002)",Comedy Drama Romance Thriller,,
5667,13768,Tuck Everlasting (2002),Drama Fantasy,,
5668,10994,White Oleander (2002),Drama,,
5669,1430,Bowling for Columbine (2002),Documentary,,
5673,8051,Punch-Drunk Love (2002),Comedy Drama Romance,,
5675,12779,Swept Away (2002),Comedy Romance,,
5678,1613,Formula 51 (2001),Action Comedy Crime Thriller,,
5680,14112,Auto Focus (2002),Crime Drama,,
5685,30309,Real Women Have Curves (2002),Comedy Drama,,
5712,11644,Blow Out (1981),Mystery Thriller,,
5745,25113,"Four Seasons, The (1981)",Comedy Drama,,
5768,16471,Modern Problems (1981),Comedy Fantasy,,
5784,9645,Ghost Ship (2002),Horror,,
5785,9012,Jackass: The Movie (2002),Action Comedy Documentary,,
5788,12454,All or Nothing (2002),Drama,,
5791,1360,Frida (2002),Drama Romance,,
5803,8427,I Spy (2002),Action Adventure Comedy Crime,,
5804,9021,"Santa Clause 2, The (2002)",Children Comedy Fantasy Romance,,
5809,9280,Femme Fatale (2002),Crime Thriller,,
5810,65,8 Mile (2002),Drama,,
5812,10712,Far from Heaven (2002),Drama Romance,,
5816,672,Harry Potter and the Chamber of Secrets (2002),Adventure Fantasy,,
5817,16351,Ararat (2002),Drama War,,
5818,542,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama Romance,,
5829,34341,Men with Brooms (2002),Comedy Drama Romance,,
5841,13888,Return to the Blue Lagoon (1991),Adventure Romance,,
5872,36669,Die Another Day (2002),Action Adventure Thriller,,
5873,17187,The Emperor's Club (2002),Drama,,
5874,10426,Friday After Next (2002),Comedy,,
5876,8198,"Quiet American, The (2002)",Drama Thriller War,,
5880,15074,Extreme Ops (2002),Action Adventure Crime Thriller,,
5882,9016,Treasure Planet (2002),Adventure Animation Children Sci-Fi IMAX,,
5883,16028,They (2002),Horror Thriller,,
5890,6007,Elling (2001),Comedy Drama,,
5900,9932,Analyze That (2002),Comedy Crime,,
5902,2757,Adaptation (2002),Comedy Drama Romance,,
5903,7299,Equilibrium (2002),Action Sci-Fi Thriller,,
5927,16363,"Best Little Whorehouse in Texas, The (1982)",Comedy Drama Musical Romance,,
5941,13497,Drumline (2002),Comedy Drama Musical Romance,,
5943,7303,Maid in Manhattan (2002),Comedy Romance,,
5944,201,Star Trek: Nemesis (2002),Action Drama Sci-Fi Thriller,,
5945,2755,About Schmidt (2002),Comedy Drama,,
5951,18602,Morvern Callar (2002),Drama,,
5952,121,"Lord of the Rings: The Two Towers, The (2002)",Adventure Fantasy,,
5954,1429,25th Hour (2002),Crime Drama,,
5955,13435,Antwone Fisher (2002),Drama,,
5956,3131,Gangs of New York (2002),Crime Drama,,
5957,2642,Two Weeks Notice (2002),Comedy Romance,,
5959,11022,Narc (2002),Crime Drama Thriller,,
5970,4032,My Girl (1991),Comedy Drama Romance,,
5989,640,Catch Me If You Can (2002),Crime Drama,,
5991,1574,Chicago (2002),Comedy Crime Drama Musical,,
5992,590,"Hours, The (2002)",Drama Romance,,
5994,29339,Nicholas Nickleby (2002),Drama Romance,,
5995,423,"Pianist, The (2002)",Drama War,,
6003,4912,Confessions of a Dangerous Mind (2002),Comedy Crime Drama Thriller,,
6006,12090,Just Married (2003),Comedy Romance,,
6012,9582,"Guy Thing, A (2003)",Comedy Romance,,
6013,10628,Kangaroo Jack (2003),Action Comedy,,
6016,598,City of God (Cidade de Deus) (2002),Action Adventure Crime Drama Thriller,,
6040,10727,Darkness Falls (2003),Horror Thriller,,
6041,9045,Amen. (2002),Drama,,
6055,39349,Sugar Hill (1994),Drama,,
6058,9358,Final Destination 2 (2003),Horror Thriller,,
6060,9027,"Guru, The (2002)",Comedy Romance,,
6063,10894,May (2002),Drama Horror,,
6078,10724,Firefox (1982),Action Sci-Fi Thriller,,
6155,9919,How to Lose a Guy in 10 Days (2003),Comedy Romance,,
6156,6038,Shanghai Knights (2003),Action Adventure Comedy,,
6158,14873,"Jungle Book 2, The (2003)",Animation Children,,
6159,13132,All the Real Girls (2003),Drama Romance,,
6162,1956,Gerry (2002),Adventure Drama,,
6170,17264,"Black Stallion, The (1979)",Adventure Children Drama,,
6185,4911,Dark Blue (2003),Action Crime Drama Thriller,,
6186,16072,Gods and Generals (2003),Action Drama War,,
6187,11615,"Life of David Gale, The (2003)",Crime Drama Thriller,,
6188,11635,Old School (2003),Comedy,,
6193,14293,Poolhall Junkies (2002),Comedy Drama Thriller,,
6196,10623,Cradle 2 the Grave (2003),Action Crime Drama Thriller,,
6197,9613,Spider (2002),Drama Mystery,,
6212,10678,Bringing Down the House (2003),Comedy,,
6213,9567,Tears of the Sun (2003),Action Drama Thriller,,
6214,979,Irreversible (Irréversible) (2002),Crime Drama Mystery Thriller,,
6216,1591,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,,
6218,455,Bend It Like Beckham (2002),Comedy Drama Romance,,
6219,10632,"Hunted, The (2003)",Action Drama Thriller,,
6220,10929,Willard (2003),Drama Horror Thriller,,
6223,12079,Spun (2001),Comedy Crime Drama,,
6245,42618,Sweet Charity (1969),Comedy Drama Musical Romance,,
6249,9557,Boat Trip (2003),Comedy,,
6250,6171,Dreamcatcher (2003),Drama Horror Sci-Fi Thriller,,
6263,10782,Basic (2003),Drama Thriller War,,
6264,9341,"Core, The (2003)",Action Drama Sci-Fi Thriller,,
6265,9776,Head of State (2003),Comedy,,
6266,10735,What a Girl Wants (2003),Comedy Drama Romance,,
6268,25461,Raising Victor Vargas (2002),Comedy Drama Romance,,
6279,6016,"Good Thief, The (2002)",Crime Drama,,
6280,8409,"Man Apart, A (2003)",Action Crime Drama Thriller,,
6281,1817,Phone Booth (2002),Drama Thriller,,
6288,14290,Better Luck Tomorrow (2002),Crime Drama,,
6290,2662,House of 1000 Corpses (2003),Horror,,
6291,12093,Lilya 4-Ever (Lilja 4-ever) (2002),Crime Drama,,
6294,11817,Bulletproof Monk (2003),Action Adventure Sci-Fi,,
6295,24621,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,,
6296,13370,"Mighty Wind, A (2003)",Comedy Musical,,
6297,8326,Holes (2003),Adventure Children Comedy Mystery,,
6298,13411,Malibu's Most Wanted (2003),Comedy Crime,,
6299,11516,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,,
6303,10514,"Andromeda Strain, The (1971)",Mystery Sci-Fi,,
6308,9930,Legal Eagles (1986),Comedy Crime Romance,,
6316,24961,"Wiz, The (1978)",Adventure Children Comedy Fantasy Musical,,
6322,10743,Confidence (2003),Crime Thriller,,
6323,2832,Identity (2003),Crime Horror Mystery Thriller,,
6330,11458,People I Know (2002),Crime Drama,,
6332,18736,"Lizzie McGuire Movie, The (2003)",Children Comedy Romance,,
6333,36658,X2: X-Men United (2003),Action Adventure Sci-Fi Thriller,,
6334,46989,Blue Car (2002),Drama,,
6337,15394,Owning Mahowny (2003),Crime Drama Thriller,,
6338,10708,Daddy Day Care (2003),Children Comedy,,
6365,604,"Matrix Reloaded, The (2003)",Action Adventure Sci-Fi Thriller IMAX,,
6370,1555,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy Drama Romance,,
6373,310,Bruce Almighty (2003),Comedy Drama Fantasy Romance,,
6377,12,Finding Nemo (2003),Adventure Animation Children Comedy,,
6378,9654,"Italian Job, The (2003)",Action Crime,,
6379,9902,Wrong Turn (2003),Horror Thriller,,
6383,584,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action Crime Thriller,,
6385,1088,Whale Rider (2002),Drama,,
6482,10152,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,,
6483,31246,From Justin to Kelly (2003),Musical Romance,,
6484,11375,Hollywood Homicide (2003),Action Crime Drama,,
6493,17813,Alex and Emma (2003),Comedy Drama Romance,,
6502,170,28 Days Later (2002),Action Horror Sci-Fi,,
6503,9471,Charlie's Angels: Full Throttle (2003),Action Adventure Comedy Crime Thriller,,
6534,1927,Hulk (2003),Action Adventure Sci-Fi,,
6535,10327,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,,
6536,14411,Sinbad: Legend of the Seven Seas (2003),Adventure Animation Children Fantasy,,
6537,296,Terminator 3: Rise of the Machines (2003),Action Adventure Sci-Fi,,
6538,302,Swimming Pool (2003),Drama Mystery Thriller,,
6539,22,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action Adventure Comedy Fantasy,,
6541,8698,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action Fantasy Sci-Fi,,
6547,32235,Northfork (2003),Drama Fantasy,,
6548,8961,Bad Boys II (2003),Action Comedy Crime Thriller,,
6549,17403,How to Deal (2003),Comedy Drama Romance,,
6550,9486,Johnny English (2003),Action Comedy Thriller,,
6552,3472,Dirty Pretty Things (2002),Crime Drama Thriller,,
6563,24356,Masked & Anonymous (2003),Comedy Drama,,
6564,1996,Lara Croft Tomb Raider: The Cradle of Life (2003),Action Adventure Comedy Romance Thriller,,
6565,4464,Seabiscuit (2003),Drama,,
6566,12279,Spy Kids 3-D: Game Over (2003),Action Adventure Children,,
6567,9104,Buffalo Soldiers (2001),Comedy Crime Drama War,,
6571,54580,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,,
6583,21512,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action Sci-Fi,,
6586,8273,American Wedding (American Pie 3) (2003),Comedy,,
6587,8046,Gigli (2003),Comedy Crime Romance,,
6593,10330,Freaky Friday (2003),Children Comedy Fantasy,,
6595,9257,S.W.A.T. (2003),Action Thriller,,
6615,6466,Freddy vs. Jason (2003),Action Horror Thriller,,
6617,2055,Open Range (2003),Western,,
6618,11770,Shaolin Soccer (Siu lam juk kau) (2001),Action Comedy,,
6620,2771,American Splendor (2003),Comedy Drama,,
6624,10923,Agent Cody Banks (2003),Action Adventure Children Fantasy,,
6659,9362,Tremors (1990),Comedy Horror Sci-Fi,,
6664,10999,Commando (1985),Action Adventure,,
6686,10610,"Medallion, The (2003)",Action Comedy Crime Fantasy,,
6687,2830,My Boss's Daughter (2003),Comedy Romance,,
6689,21413,"Battle of Shaker Heights, The (2003)",Comedy Drama Romance,,
6695,11351,Jeepers Creepers 2 (2003),Horror Thriller,,
6702,13778,Dickie Roberts: Former Child Star (2003),Comedy,,
6705,1415,Party Monster (2003),Comedy Crime Drama Thriller,,
6709,1428,Once Upon a Time in Mexico (2003),Action Adventure Crime Thriller,,
6711,153,Lost in Translation (2003),Comedy Drama Romance,,
6731,8408,Day of the Dead (1985),Horror Sci-Fi Thriller,,
6734,2687,Memoirs of an Invisible Man (1992),Comedy Romance Sci-Fi Thriller,,
6750,10739,Anything Else (2003),Comedy Drama Romance,,
6753,13156,Secondhand Lions (2003),Children Comedy Drama,,
6754,277,Underworld (2003),Action Fantasy Horror,,
6755,9707,Bubba Ho-tep (2002),Comedy Horror,,
6763,7288,Duplex (2003),Comedy Crime,,
6764,10159,"Rundown, The (2003)",Action Adventure Comedy,,
6765,10934,Under the Tuscan Sun (2003),Comedy Drama Romance,,
6769,321,Mambo Italiano (2003),Comedy,,
6770,20,My Life Without Me (2003),Drama Romance,,
6773,9662,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation Comedy Fantasy,,
6774,837,Videodrome (1983),Fantasy Horror Sci-Fi Thriller,,
6777,821,Judgment at Nuremberg (1961),Drama,,
6796,650,Boyz N the Hood (1991),Crime Drama,,
6811,14425,PCU (1994),Comedy,,
6852,18900,In Cold Blood (1967),Crime Drama,,
6862,2116,Out of Time (2003),Crime Drama Thriller,,
6863,1584,School of Rock (2003),Comedy Musical,,
6867,2056,"Station Agent, The (2003)",Comedy Drama,,
6868,4997,Wonderland (2003),Crime Drama Mystery Thriller,,
6870,322,Mystic River (2003),Crime Drama Mystery,,
6873,11775,Intolerable Cruelty (2003),Comedy Romance,,
6874,24,Kill Bill: Vol. 1 (2003),Action Crime Thriller,,
6881,1550,Pieces of April (2003),Comedy Drama,,
6884,10629,Veronica Guerin (2003),Crime Drama Thriller,,
6885,10944,In the Cut (2003),Crime Drama Mystery Romance Thriller,,
6886,9839,Beyond Borders (2003),Drama Romance War,,
6887,13920,Radio (2003),Drama,,
6888,4256,Scary Movie 3 (2003),Comedy Horror,,
6932,13537,Shattered Glass (2003),Crime Drama,,
6934,605,"Matrix Revolutions, The (2003)",Action Adventure Sci-Fi Thriller IMAX,,
6936,10719,Elf (2003),Children Comedy Fantasy,,
6942,508,Love Actually (2003),Comedy Drama Romance,,
6946,10715,Looney Tunes: Back in Action (2003),Action Animation Children Fantasy,,
6947,8619,Master and Commander: The Far Side of the World (2003),Adventure Drama War,,
6948,21525,Tupac: Resurrection (2003),Documentary,,
6951,10588,"Cat in the Hat, The (2003)",Children Comedy,,
6952,4970,Gothika (2003),Horror Thriller,,
6953,470,21 Grams (2003),Crime Drama Mystery Romance Thriller,,
6954,11042,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy Crime Drama Mystery Romance,,
6957,10147,Bad Santa (2003),Comedy Crime,,
6958,10756,"Haunted Mansion, The (2003)",Children Comedy Fantasy Horror,,
6959,9562,Timeline (2003),Action Adventure Sci-Fi,,
6978,14022,Slacker (1991),Comedy Drama,,
6979,860,WarGames (1983),Drama Sci-Fi Thriller,,
6981,48035,"Ordet (Word, The) (1955)",Drama,,
6990,11583,The Great Train Robbery (1978),Action Adventure Comedy Crime Drama,,
6997,10410,Hoffa (1992),Crime Drama,,
7000,9292,Hudson Hawk (1991),Action Adventure Comedy,,
7004,951,Kindergarten Cop (1990),Action Comedy Crime Thriller,,
7027,11509,Silverado (1985),Action Western,,
7030,20763,Radio Flyer (1992),Drama,,
7048,11676,Nothing to Lose (1997),Action Adventure Comedy Crime,,
7070,3089,Red River (1948),Action Adventure Western,,
7080,3062,42nd Street (1933),Drama Musical Romance,,
7087,15927,"Passage to India, A (1984)",Adventure Drama,,
7090,79,Hero (Ying xiong) (2002),Action Adventure Drama,,
